District,Records,Start Date,End Date,Average Temperature,Minimum Temperature,Maximum Temperature,Average Rainfall,Maximum Rainfall,Average Humidity,Average WindSpeed
Theni,7670,2005-01-01,2025-12-31,23.81,17.28,31.83,3.1,141.71,74.53,1.61
